location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Argentina,2022-03-19,50,59,50.81,42.17,49.72
Argentina,2022-03-19,60,69,51.63,40.26,50.32
Argentina,2022-03-19,70,79,50.78,43.8,47.44
Argentina,2022-03-19,80,89,48.33,45.46,38.1
Argentina,2022-03-19,90,99,43.27,40.41,33.38
Argentina,2022-03-20,100,,59.84,47.92,39.68
Argentina,2022-03-20,12,17,51.76,39.55,15.32
Argentina,2022-03-20,18,29,52.41,46.98,29.43
Argentina,2022-03-20,3,11,48.69,41.29,0.18
Argentina,2022-03-20,30,39,52.87,49.03,39.7
Argentina,2022-03-20,40,49,52.3,48.47,48.67
Argentina,2022-03-20,50,59,50.81,42.17,49.82
Argentina,2022-03-20,60,69,51.63,40.26,50.43
Argentina,2022-03-20,70,79,50.78,43.8,47.55
Argentina,2022-03-20,80,89,48.33,45.46,38.17
Argentina,2022-03-20,90,99,43.27,40.41,33.43
Argentina,2022-03-21,100,,59.86,47.95,39.86
Argentina,2022-03-21,12,17,51.78,39.6,15.75
Argentina,2022-03-21,18,29,52.43,47.02,29.61
Argentina,2022-03-21,3,11,48.73,41.39,0.18
Argentina,2022-03-21,30,39,52.88,49.06,39.88
Argentina,2022-03-21,40,49,52.31,48.49,48.87
Argentina,2022-03-21,50,59,50.81,42.18,50.16
Argentina,2022-03-21,60,69,51.64,40.27,50.77
Argentina,2022-03-21,70,79,50.78,43.81,47.87
Argentina,2022-03-21,80,89,48.33,45.47,38.36
Argentina,2022-03-21,90,99,43.27,40.42,33.59
Argentina,2022-03-22,100,,59.86,47.97,40.11
Argentina,2022-03-22,12,17,51.8,39.64,16.13
Argentina,2022-03-22,18,29,52.44,47.05,29.78
Argentina,2022-03-22,3,11,48.77,41.49,0.18
Argentina,2022-03-22,30,39,52.89,49.08,40.06
Argentina,2022-03-22,40,49,52.31,48.5,49.07
Argentina,2022-03-22,50,59,50.82,42.19,50.45
Argentina,2022-03-22,60,69,51.64,40.27,51.06
Argentina,2022-03-22,70,79,50.78,43.81,48.14
Argentina,2022-03-22,80,89,48.34,45.48,38.54
Argentina,2022-03-22,90,99,43.28,40.43,33.72
Argentina,2022-03-23,100,,59.86,48.01,40.27
Argentina,2022-03-23,12,17,51.82,39.69,16.65
Argentina,2022-03-23,18,29,52.46,47.08,29.98
Argentina,2022-03-23,3,11,48.82,41.6,0.18
Argentina,2022-03-23,30,39,52.9,49.1,40.25
Argentina,2022-03-23,40,49,52.32,48.51,49.28
Argentina,2022-03-23,50,59,50.82,42.2,50.75
Argentina,2022-03-23,60,69,51.64,40.28,51.33
Argentina,2022-03-23,70,79,50.79,43.82,48.38
Argentina,2022-03-23,80,89,48.34,45.48,38.7
Argentina,2022-03-23,90,99,43.29,40.44,33.87
Argentina,2022-03-24,100,,59.86,48.01,40.3
Argentina,2022-03-24,12,17,51.82,39.7,16.77
Argentina,2022-03-24,18,29,52.46,47.09,30.01
Argentina,2022-03-24,3,11,48.83,41.62,0.18
Argentina,2022-03-24,30,39,52.9,49.11,40.29
Argentina,2022-03-24,40,49,52.32,48.52,49.33
Argentina,2022-03-24,50,59,50.82,42.2,50.81
Argentina,2022-03-24,60,69,51.64,40.28,51.39
Argentina,2022-03-24,70,79,50.79,43.82,48.43
Argentina,2022-03-24,80,89,48.34,45.48,38.72
Argentina,2022-03-24,90,99,43.29,40.45,33.9
Argentina,2022-03-25,100,,59.86,48.01,40.39
Argentina,2022-03-25,12,17,51.84,39.75,17.31
Argentina,2022-03-25,18,29,52.47,47.11,30.18
Argentina,2022-03-25,3,11,48.87,41.73,0.19
Argentina,2022-03-25,30,39,52.91,49.12,40.47
Argentina,2022-03-25,40,49,52.33,48.53,49.54
Argentina,2022-03-25,50,59,50.83,42.21,51.09
Argentina,2022-03-25,60,69,51.65,40.29,51.66
Argentina,2022-03-25,70,79,50.79,43.83,48.68
Argentina,2022-03-25,80,89,48.35,45.49,38.89
Argentina,2022-03-25,90,99,43.29,40.46,34.04
Argentina,2022-03-26,100,,59.86,48.04,40.39
Argentina,2022-03-26,12,17,51.85,39.76,17.54
Argentina,2022-03-26,18,29,52.47,47.12,30.25
Argentina,2022-03-26,3,11,48.88,41.78,0.19
Argentina,2022-03-26,30,39,52.91,49.13,40.55
Argentina,2022-03-26,40,49,52.33,48.53,49.64
Argentina,2022-03-26,50,59,50.83,42.22,51.23
Argentina,2022-03-26,60,69,51.65,40.29,51.8
Argentina,2022-03-26,70,79,50.79,43.83,48.79
Argentina,2022-03-26,80,89,48.35,45.49,38.96
Argentina,2022-03-26,90,99,43.3,40.46,34.08
Argentina,2022-03-27,100,,59.86,48.06,40.43
Argentina,2022-03-27,12,17,51.85,39.77,17.62
Argentina,2022-03-27,18,29,52.48,47.13,30.27
Argentina,2022-03-27,3,11,48.89,41.79,0.19
Argentina,2022-03-27,30,39,52.91,49.13,40.58
Argentina,2022-03-27,40,49,52.33,48.53,49.68
Argentina,2022-03-27,50,59,50.83,42.22,51.31
Argentina,2022-03-27,60,69,51.65,40.29,51.87
Argentina,2022-03-27,70,79,50.79,43.83,48.84
Argentina,2022-03-27,80,89,48.35,45.49,38.99
Argentina,2022-03-27,90,99,43.3,40.46,34.1
Argentina,2022-03-28,100,,59.91,48.06,40.61
Argentina,2022-03-28,12,17,51.87,39.81,18.01
Argentina,2022-03-28,18,29,52.49,47.16,30.45
Argentina,2022-03-28,3,11,48.92,41.89,0.19
Argentina,2022-03-28,30,39,52.92,49.15,40.75
Argentina,2022-03-28,40,49,52.34,48.55,49.9
Argentina,2022-03-28,50,59,50.83,42.23,51.59
Argentina,2022-03-28,60,69,51.65,40.3,52.15
Argentina,2022-03-28,70,79,50.8,43.83,49.12
Argentina,2022-03-28,80,89,48.35,45.5,39.17
Argentina,2022-03-28,90,99,43.3,40.47,34.24
Argentina,2022-03-29,100,,59.91,48.08,40.7
Argentina,2022-03-29,12,17,51.89,39.85,18.36
Argentina,2022-03-29,18,29,52.5,47.18,30.61
Argentina,2022-03-29,3,11,48.96,41.99,0.19
Argentina,2022-03-29,30,39,52.93,49.17,40.93
Argentina,2022-03-29,40,49,52.34,48.56,50.09
Argentina,2022-03-29,50,59,50.84,42.23,51.82
Argentina,2022-03-29,60,69,51.65,40.3,52.38
Argentina,2022-03-29,70,79,50.8,43.84,49.35
Argentina,2022-03-29,80,89,48.36,45.51,39.32
Argentina,2022-03-29,90,99,43.31,40.48,34.36
Argentina,2022-03-30,100,,59.95,48.13,40.89
Argentina,2022-03-30,12,17,51.9,39.89,18.79
Argentina,2022-03-30,18,29,52.51,47.21,30.77
Argentina,2022-03-30,3,11,48.99,42.07,0.19
Argentina,2022-03-30,30,39,52.94,49.19,41.1
Argentina,2022-03-30,40,49,52.34,48.57,50.26
Argentina,2022-03-30,50,59,50.84,42.24,52.04
Argentina,2022-03-30,60,69,51.66,40.31,52.59
Argentina,2022-03-30,70,79,50.8,43.84,49.56
Argentina,2022-03-30,80,89,48.36,45.52,39.44
Argentina,2022-03-30,90,99,43.31,40.49,34.46
Argentina,2022-03-31,100,,59.98,48.15,41.14
Argentina,2022-03-31,12,17,51.92,39.93,19.2
Argentina,2022-03-31,18,29,52.53,47.24,30.93
Argentina,2022-03-31,3,11,49.03,42.16,0.2
Argentina,2022-03-31,30,39,52.95,49.21,41.27
Argentina,2022-03-31,40,49,52.35,48.58,50.45
Argentina,2022-03-31,50,59,50.84,42.25,52.27
Argentina,2022-03-31,60,69,51.66,40.31,52.82
Argentina,2022-03-31,70,79,50.8,43.85,49.8
Argentina,2022-03-31,80,89,48.36,45.52,39.6
Argentina,2022-03-31,90,99,43.32,40.5,34.58
Argentina,2022-04-01,100,,60.0,48.15,41.32
Argentina,2022-04-01,12,17,51.93,39.97,19.57
Argentina,2022-04-01,18,29,52.54,47.26,31.08
Argentina,2022-04-01,3,11,49.07,42.26,0.2
Argentina,2022-04-01,30,39,52.95,49.22,41.43
Argentina,2022-04-01,40,49,52.35,48.59,50.61
Argentina,2022-04-01,50,59,50.85,42.26,52.48
Argentina,2022-04-01,60,69,51.66,40.32,53.01
Argentina,2022-04-01,70,79,50.81,43.85,49.97
Argentina,2022-04-01,80,89,48.37,45.53,39.71
Argentina,2022-04-01,90,99,43.32,40.51,34.69
Argentina,2022-04-02,100,,60.0,48.15,41.34
Argentina,2022-04-02,12,17,51.94,39.98,19.67
Argentina,2022-04-02,18,29,52.54,47.27,31.11
Argentina,2022-04-02,3,11,49.08,42.29,0.2
Argentina,2022-04-02,30,39,52.96,49.23,41.47
Argentina,2022-04-02,40,49,52.35,48.59,50.67
Argentina,2022-04-02,50,59,50.85,42.26,52.55
Argentina,2022-04-02,60,69,51.66,40.32,53.06
Argentina,2022-04-02,70,79,50.81,43.86,50.01
Argentina,2022-04-02,80,89,48.37,45.53,39.75
Argentina,2022-04-02,90,99,43.32,40.51,34.71
Argentina,2022-04-03,100,,60.0,48.17,41.34
Argentina,2022-04-03,12,17,51.94,39.99,19.72
Argentina,2022-04-03,18,29,52.54,47.27,31.14
Argentina,2022-04-03,3,11,49.08,42.3,0.2
Argentina,2022-04-03,30,39,52.96,49.23,41.5
Argentina,2022-04-03,40,49,52.35,48.6,50.7
Argentina,2022-04-03,50,59,50.85,42.26,52.59
Argentina,2022-04-03,60,69,51.66,40.32,53.09
Argentina,2022-04-03,70,79,50.81,43.86,50.04
Argentina,2022-04-03,80,89,48.37,45.53,39.77
Argentina,2022-04-03,90,99,43.33,40.51,34.73
Argentina,2022-04-04,100,,60.0,48.2,41.41
Argentina,2022-04-04,12,17,51.95,40.02,20.02
Argentina,2022-04-04,18,29,52.55,47.3,31.26
Argentina,2022-04-04,3,11,49.11,42.37,0.2
Argentina,2022-04-04,30,39,52.96,49.25,41.64
Argentina,2022-04-04,40,49,52.36,48.61,50.85
Argentina,2022-04-04,50,59,50.85,42.27,52.77
Argentina,2022-04-04,60,69,51.66,40.32,53.27
Argentina,2022-04-04,70,79,50.81,43.86,50.22
Argentina,2022-04-04,80,89,48.37,45.54,39.88
Argentina,2022-04-04,90,99,43.33,40.52,34.81
Argentina,2022-04-05,100,,60.0,48.2,41.52
Argentina,2022-04-05,12,17,51.97,40.06,20.28
Argentina,2022-04-05,18,29,52.56,47.33,31.38
Argentina,2022-04-05,3,11,49.14,42.45,0.2
Argentina,2022-04-05,30,39,52.97,49.26,41.78
Argentina,2022-04-05,40,49,52.36,48.62,50.99
Argentina,2022-04-05,50,59,50.85,42.27,52.96
Argentina,2022-04-05,60,69,51.67,40.33,53.47
Argentina,2022-04-05,70,79,50.81,43.86,50.38
Argentina,2022-04-05,80,89,48.37,45.54,39.99
Argentina,2022-04-05,90,99,43.33,40.53,34.89
Argentina,2022-04-06,100,,60.0,48.24,41.57
Argentina,2022-04-06,12,17,51.98,40.09,20.55
Argentina,2022-04-06,18,29,52.57,47.35,31.51
Argentina,2022-04-06,3,11,49.18,42.53,0.2
Argentina,2022-04-06,30,39,52.98,49.28,41.91
Argentina,2022-04-06,40,49,52.37,48.63,51.12
Argentina,2022-04-06,50,59,50.86,42.28,53.12
Argentina,2022-04-06,60,69,51.67,40.33,53.63
Argentina,2022-04-06,70,79,50.81,43.87,50.53
Argentina,2022-04-06,80,89,48.38,45.55,40.1
Argentina,2022-04-06,90,99,43.33,40.53,34.97
Argentina,2022-04-07,100,,60.0,48.24,41.66
Argentina,2022-04-07,12,17,51.99,40.12,20.76
Argentina,2022-04-07,18,29,52.58,47.37,31.62
Argentina,2022-04-07,3,11,49.2,42.6,0.21
Argentina,2022-04-07,30,39,52.98,49.29,42.03
Argentina,2022-04-07,40,49,52.37,48.64,51.26
Argentina,2022-04-07,50,59,50.86,42.29,53.27
Argentina,2022-04-07,60,69,51.67,40.34,53.79
Argentina,2022-04-07,70,79,50.81,43.87,50.68
Argentina,2022-04-07,80,89,48.38,45.56,40.21
Argentina,2022-04-07,90,99,43.34,40.54,35.04
Argentina,2022-04-08,100,,60.0,48.26,41.91
Argentina,2022-04-08,12,17,52.0,40.16,21.03
Argentina,2022-04-08,18,29,52.59,47.39,31.75
Argentina,2022-04-08,3,11,49.23,42.67,0.21
Argentina,2022-04-08,30,39,52.99,49.31,42.17
Argentina,2022-04-08,40,49,52.37,48.64,51.41
Argentina,2022-04-08,50,59,50.86,42.3,53.45
Argentina,2022-04-08,60,69,51.67,40.34,53.98
Argentina,2022-04-08,70,79,50.82,43.88,50.85
Argentina,2022-04-08,80,89,48.38,45.56,40.33
Argentina,2022-04-08,90,99,43.34,40.55,35.14
Argentina,2022-04-09,100,,60.0,48.26,41.93
Argentina,2022-04-09,12,17,52.0,40.17,21.14
Argentina,2022-04-09,18,29,52.59,47.4,31.79
Argentina,2022-04-09,3,11,49.24,42.7,0.21
Argentina,2022-04-09,30,39,52.99,49.31,42.23
Argentina,2022-04-09,40,49,52.37,48.65,51.48
Argentina,2022-04-09,50,59,50.86,42.3,53.53
Argentina,2022-04-09,60,69,51.67,40.35,54.03
Argentina,2022-04-09,70,79,50.82,43.88,50.91
Argentina,2022-04-09,80,89,48.38,45.56,40.37
Argentina,2022-04-09,90,99,43.34,40.55,35.18
Argentina,2022-04-10,100,,60.0,48.26,41.95
Argentina,2022-04-10,12,17,52.01,40.18,21.17
Argentina,2022-04-10,18,29,52.59,47.4,31.81
Argentina,2022-04-10,3,11,49.24,42.72,0.21
Argentina,2022-04-10,30,39,52.99,49.32,42.26
Argentina,2022-04-10,40,49,52.38,48.65,51.51
Argentina,2022-04-10,50,59,50.86,42.3,53.56
Argentina,2022-04-10,60,69,51.67,40.35,54.06
Argentina,2022-04-10,70,79,50.82,43.88,50.93
Argentina,2022-04-10,80,89,48.38,45.57,40.39
Argentina,2022-04-10,90,99,43.34,40.55,35.19
Argentina,2022-04-11,100,,60.02,48.29,42.16
Argentina,2022-04-11,12,17,52.02,40.2,21.46
Argentina,2022-04-11,18,29,52.6,47.42,31.92
Argentina,2022-04-11,3,11,49.26,42.77,0.21
Argentina,2022-04-11,30,39,53.0,49.33,42.38
Argentina,2022-04-11,40,49,52.38,48.66,51.64
Argentina,2022-04-11,50,59,50.86,42.3,53.72
Argentina,2022-04-11,60,69,51.68,40.35,54.22
Argentina,2022-04-11,70,79,50.82,43.88,51.1
Argentina,2022-04-11,80,89,48.38,45.57,40.51
Argentina,2022-04-11,90,99,43.35,40.55,35.28
Argentina,2022-04-12,100,,60.02,48.29,42.29
Argentina,2022-04-12,12,17,52.03,40.23,21.71
Argentina,2022-04-12,18,29,52.61,47.44,32.04
Argentina,2022-04-12,3,11,49.29,42.83,0.22
Argentina,2022-04-12,30,39,53.0,49.34,42.51
Argentina,2022-04-12,40,49,52.38,48.67,51.77
Argentina,2022-04-12,50,59,50.87,42.31,53.9
Argentina,2022-04-12,60,69,51.68,40.36,54.38
Argentina,2022-04-12,70,79,50.82,43.89,51.26
Argentina,2022-04-12,80,89,48.39,45.58,40.63
Argentina,2022-04-12,90,99,43.35,40.56,35.36
Argentina,2022-04-13,100,,60.05,48.31,42.36
Argentina,2022-04-13,12,17,52.04,40.27,22.02
Argentina,2022-04-13,18,29,52.62,47.47,32.17
Argentina,2022-04-13,3,11,49.31,42.89,0.22
Argentina,2022-04-13,30,39,53.01,49.36,42.65
Argentina,2022-04-13,40,49,52.39,48.68,51.92
Argentina,2022-04-13,50,59,50.87,42.32,54.07
Argentina,2022-04-13,60,69,51.68,40.36,54.54
Argentina,2022-04-13,70,79,50.82,43.89,51.41
Argentina,2022-04-13,80,89,48.39,45.58,40.74
Argentina,2022-04-13,90,99,43.36,40.57,35.45
Argentina,2022-04-14,100,,60.05,48.31,42.5
Argentina,2022-04-14,12,17,52.04,40.28,22.1
Argentina,2022-04-14,18,29,52.62,47.47,32.21
Argentina,2022-04-14,3,11,49.32,42.91,0.22
Argentina,2022-04-14,30,39,53.01,49.36,42.69
Argentina,2022-04-14,40,49,52.39,48.68,51.97
Argentina,2022-04-14,50,59,50.87,42.32,54.13
Argentina,2022-04-14,60,69,51.68,40.36,54.59
Argentina,2022-04-14,70,79,50.82,43.89,51.49
Argentina,2022-04-14,80,89,48.39,45.58,40.8
Argentina,2022-04-14,90,99,43.36,40.57,35.51
Argentina,2022-04-15,100,,60.05,48.31,42.52
Argentina,2022-04-15,12,17,52.04,40.29,22.13
Argentina,2022-04-15,18,29,52.62,47.48,32.23
Argentina,2022-04-15,3,11,49.32,42.92,0.22
Argentina,2022-04-15,30,39,53.01,49.37,42.71
Argentina,2022-04-15,40,49,52.39,48.68,52.0
Argentina,2022-04-15,50,59,50.87,42.32,54.16
Argentina,2022-04-15,60,69,51.68,40.36,54.62
Argentina,2022-04-15,70,79,50.82,43.89,51.53
Argentina,2022-04-15,80,89,48.39,45.58,40.83
Argentina,2022-04-15,90,99,43.36,40.57,35.53
Argentina,2022-04-16,100,,60.05,48.31,42.59
Argentina,2022-04-16,12,17,52.05,40.29,22.2
Argentina,2022-04-16,18,29,52.63,47.48,32.27
Argentina,2022-04-16,3,11,49.33,42.93,0.22
Argentina,2022-04-16,30,39,53.01,49.37,42.76
Argentina,2022-04-16,40,49,52.39,48.68,52.05
Argentina,2022-04-16,50,59,50.87,42.32,54.22
Argentina,2022-04-16,60,69,51.68,40.36,54.69
Argentina,2022-04-16,70,79,50.82,43.89,51.61
Argentina,2022-04-16,80,89,48.39,45.59,40.89
Argentina,2022-04-16,90,99,43.36,40.57,35.57
Argentina,2022-04-17,100,,60.05,48.31,42.63
Argentina,2022-04-17,12,17,52.05,40.3,22.21
Argentina,2022-04-17,18,29,52.63,47.48,32.28
Argentina,2022-04-17,3,11,49.33,42.93,0.22
Argentina,2022-04-17,30,39,53.01,49.37,42.77
Argentina,2022-04-17,40,49,52.39,48.68,52.07
Argentina,2022-04-17,50,59,50.87,42.32,54.24
Argentina,2022-04-17,60,69,51.68,40.36,54.71
Argentina,2022-04-17,70,79,50.82,43.89,51.63
Argentina,2022-04-17,80,89,48.39,45.59,40.91
Argentina,2022-04-17,90,99,43.36,40.57,35.59
Argentina,2022-04-18,100,,60.05,48.31,42.86
Argentina,2022-04-18,12,17,52.06,40.33,22.4
Argentina,2022-04-18,18,29,52.64,47.51,32.41
Argentina,2022-04-18,3,11,49.35,42.99,0.22
Argentina,2022-04-18,30,39,53.02,49.39,42.92
Argentina,2022-04-18,40,49,52.39,48.69,52.25
Argentina,2022-04-18,50,59,50.87,42.33,54.5
Argentina,2022-04-18,60,69,51.69,40.37,55.07
Argentina,2022-04-18,70,79,50.83,43.9,52.16
Argentina,2022-04-18,80,89,48.4,45.59,41.26
Argentina,2022-04-18,90,99,43.36,40.58,35.76
Argentina,2022-04-19,100,,60.07,48.33,43.16
Argentina,2022-04-19,12,17,52.07,40.36,22.65
Argentina,2022-04-19,18,29,52.64,47.53,32.52
Argentina,2022-04-19,3,11,49.37,43.05,0.22
Argentina,2022-04-19,30,39,53.02,49.4,43.06
Argentina,2022-04-19,40,49,52.39,48.7,52.42
Argentina,2022-04-19,50,59,50.88,42.34,54.77
Argentina,2022-04-19,60,69,51.69,40.38,55.5
Argentina,2022-04-19,70,79,50.83,43.91,52.82
Argentina,2022-04-19,80,89,48.4,45.6,41.7
Argentina,2022-04-19,90,99,43.37,40.59,36.01
Argentina,2022-04-20,100,,60.07,48.33,43.47
Argentina,2022-04-20,12,17,52.08,40.4,22.92
Argentina,2022-04-20,18,29,52.65,47.55,32.65
Argentina,2022-04-20,3,11,49.39,43.11,0.23
Argentina,2022-04-20,30,39,53.03,49.42,43.23
Argentina,2022-04-20,40,49,52.4,48.71,52.62
Argentina,2022-04-20,50,59,50.88,42.34,55.09
Argentina,2022-04-20,60,69,51.69,40.38,55.97
Argentina,2022-04-20,70,79,50.84,43.92,53.62
Argentina,2022-04-20,80,89,48.41,45.61,42.26
Argentina,2022-04-20,90,99,43.37,40.6,36.33
Argentina,2022-04-21,100,,60.11,48.33,44.0
Argentina,2022-04-21,12,17,52.09,40.43,23.12
Argentina,2022-04-21,18,29,52.66,47.57,32.76
Argentina,2022-04-21,3,11,49.41,43.17,0.23
Argentina,2022-04-21,30,39,53.03,49.43,43.39
Argentina,2022-04-21,40,49,52.4,48.72,52.82
Argentina,2022-04-21,50,59,50.88,42.35,55.39
Argentina,2022-04-21,60,69,51.7,40.39,56.44
Argentina,2022-04-21,70,79,50.84,43.93,54.4
Argentina,2022-04-21,80,89,48.41,45.62,42.87
Argentina,2022-04-21,90,99,43.37,40.6,36.73
Argentina,2022-04-22,100,,60.11,48.33,44.4
Argentina,2022-04-22,12,17,52.1,40.46,23.36
Argentina,2022-04-22,18,29,52.67,47.59,32.88
Argentina,2022-04-22,3,11,49.44,43.22,0.23
Argentina,2022-04-22,30,39,53.04,49.44,43.57
Argentina,2022-04-22,40,49,52.4,48.73,53.04
Argentina,2022-04-22,50,59,50.88,42.36,55.73
Argentina,2022-04-22,60,69,51.7,40.4,56.89
Argentina,2022-04-22,70,79,50.84,43.94,55.18
Argentina,2022-04-22,80,89,48.41,45.63,43.57
Argentina,2022-04-22,90,99,43.38,40.61,37.19
Argentina,2022-04-23,100,,60.11,48.33,44.56
Argentina,2022-04-23,12,17,52.1,40.48,23.46
Argentina,2022-04-23,18,29,52.67,47.59,32.93
Argentina,2022-04-23,3,11,49.44,43.25,0.23
Argentina,2022-04-23,30,39,53.04,49.44,43.63
Argentina,2022-04-23,40,49,52.4,48.73,53.13
Argentina,2022-04-23,50,59,50.88,42.36,55.85
Argentina,2022-04-23,60,69,51.7,40.4,57.05
Argentina,2022-04-23,70,79,50.85,43.94,55.44
Argentina,2022-04-23,80,89,48.42,45.63,43.92
Argentina,2022-04-23,90,99,43.38,40.61,37.44
Argentina,2022-04-24,100,,60.11,48.33,44.65
Argentina,2022-04-24,12,17,52.1,40.48,23.51
Argentina,2022-04-24,18,29,52.67,47.6,32.94
Argentina,2022-04-24,3,11,49.45,43.26,0.23
Argentina,2022-04-24,30,39,53.04,49.45,43.66
Argentina,2022-04-24,40,49,52.4,48.73,53.16
Argentina,2022-04-24,50,59,50.88,42.36,55.89
Argentina,2022-04-24,60,69,51.7,40.4,57.1
Argentina,2022-04-24,70,79,50.85,43.94,55.55
Argentina,2022-04-24,80,89,48.42,45.63,44.09
Argentina,2022-04-24,90,99,43.38,40.61,37.55
Argentina,2022-04-25,100,,60.14,48.33,45.47
Argentina,2022-04-25,12,17,52.11,40.51,23.72
Argentina,2022-04-25,18,29,52.68,47.62,33.05
Argentina,2022-04-25,3,11,49.47,43.3,0.23
Argentina,2022-04-25,30,39,53.05,49.46,43.81
Argentina,2022-04-25,40,49,52.41,48.74,53.35
Argentina,2022-04-25,50,59,50.89,42.37,56.19
Argentina,2022-04-25,60,69,51.7,40.41,57.58
Argentina,2022-04-25,70,79,50.85,43.96,56.33
Argentina,2022-04-25,80,89,48.42,45.64,45.61
Argentina,2022-04-25,90,99,43.38,40.62,38.55
Argentina,2022-04-26,100,,60.16,48.33,46.06
Argentina,2022-04-26,12,17,52.12,40.54,23.92
Argentina,2022-04-26,18,29,52.68,47.64,33.16
Argentina,2022-04-26,3,11,49.48,43.35,0.24
Argentina,2022-04-26,30,39,53.05,49.47,43.96
Argentina,2022-04-26,40,49,52.41,48.75,53.54
Argentina,2022-04-26,50,59,50.89,42.37,56.47
Argentina,2022-04-26,60,69,51.7,40.41,58.05
Argentina,2022-04-26,70,79,50.85,43.96,57.09
Argentina,2022-04-26,80,89,48.42,45.65,46.55
Argentina,2022-04-26,90,99,43.38,40.62,39.26
Argentina,2022-04-27,100,,60.23,48.38,46.95
Argentina,2022-04-27,12,17,52.13,40.57,24.12
Argentina,2022-04-27,18,29,52.69,47.65,33.26
Argentina,2022-04-27,3,11,49.5,43.4,0.24
Argentina,2022-04-27,30,39,53.06,49.49,44.1
Argentina,2022-04-27,40,49,52.41,48.76,53.71
Argentina,2022-04-27,50,59,50.89,42.38,56.74
Argentina,2022-04-27,60,69,51.71,40.42,58.55
Argentina,2022-04-27,70,79,50.85,43.98,58.06
Argentina,2022-04-27,80,89,48.42,45.67,47.69
Argentina,2022-04-27,90,99,43.39,40.63,40.15
Argentina,2022-04-28,100,,60.23,48.44,47.7
Argentina,2022-04-28,12,17,52.14,40.6,24.36
Argentina,2022-04-28,18,29,52.7,47.67,33.38
Argentina,2022-04-28,3,11,49.52,43.46,0.24
Argentina,2022-04-28,30,39,53.06,49.5,44.26
Argentina,2022-04-28,40,49,52.41,48.76,53.9
Argentina,2022-04-28,50,59,50.89,42.39,57.04
Argentina,2022-04-28,60,69,51.71,40.43,59.14
Argentina,2022-04-28,70,79,50.86,43.99,59.24
Argentina,2022-04-28,80,89,48.43,45.68,48.86
Argentina,2022-04-28,90,99,43.39,40.65,40.97
Argentina,2022-04-29,100,,60.23,48.44,48.56
Argentina,2022-04-29,12,17,52.14,40.64,24.62
Argentina,2022-04-29,18,29,52.71,47.69,33.49
Argentina,2022-04-29,3,11,49.54,43.51,0.25
Argentina,2022-04-29,30,39,53.06,49.51,44.43
Argentina,2022-04-29,40,49,52.42,48.77,54.1
Argentina,2022-04-29,50,59,50.9,42.4,57.36
Argentina,2022-04-29,60,69,51.71,40.44,59.73
Argentina,2022-04-29,70,79,50.86,44.01,60.43
Argentina,2022-04-29,80,89,48.43,45.69,49.92
Argentina,2022-04-29,90,99,43.39,40.66,41.81
Argentina,2022-04-30,100,,60.23,48.44,48.74
Argentina,2022-04-30,12,17,52.15,40.65,24.71
Argentina,2022-04-30,18,29,52.71,47.69,33.53
Argentina,2022-04-30,3,11,49.55,43.53,0.25
Argentina,2022-04-30,30,39,53.07,49.51,44.48
Argentina,2022-04-30,40,49,52.42,48.77,54.18
Argentina,2022-04-30,50,59,50.9,42.4,57.47
Argentina,2022-04-30,60,69,51.71,40.44,59.96
Argentina,2022-04-30,70,79,50.86,44.02,60.85
Argentina,2022-04-30,80,89,48.43,45.7,50.25
Argentina,2022-04-30,90,99,43.39,40.66,42.13
Argentina,2022-05-01,100,,60.23,48.44,48.74
Argentina,2022-05-01,12,17,52.15,40.65,24.71
Argentina,2022-05-01,18,29,52.71,47.7,33.53
Argentina,2022-05-01,3,11,49.55,43.53,0.25
Argentina,2022-05-01,30,39,53.07,49.51,44.49
Argentina,2022-05-01,40,49,52.42,48.77,54.18
Argentina,2022-05-01,50,59,50.9,42.4,57.48
Argentina,2022-05-01,60,69,51.71,40.44,59.96
Argentina,2022-05-01,70,79,50.86,44.02,60.86
Argentina,2022-05-01,80,89,48.43,45.7,50.26
Argentina,2022-05-01,90,99,43.39,40.66,42.13
Argentina,2022-05-02,100,,60.23,48.44,49.49
Argentina,2022-05-02,12,17,52.15,40.67,24.95
Argentina,2022-05-02,18,29,52.71,47.71,33.62
Argentina,2022-05-02,3,11,49.56,43.56,0.25
Argentina,2022-05-02,30,39,53.07,49.52,44.61
Argentina,2022-05-02,40,49,52.42,48.78,54.34
Argentina,2022-05-02,50,59,50.9,42.41,57.74
Argentina,2022-05-02,60,69,51.71,40.45,60.55
Argentina,2022-05-02,70,79,50.86,44.03,61.85
Argentina,2022-05-02,80,89,48.43,45.71,51.12
Argentina,2022-05-02,90,99,43.4,40.67,42.84
Argentina,2022-05-03,100,,60.23,48.49,50.44
Argentina,2022-05-03,12,17,52.16,40.7,25.17
Argentina,2022-05-03,18,29,52.72,47.73,33.72
Argentina,2022-05-03,3,11,49.58,43.59,0.25
Argentina,2022-05-03,30,39,53.07,49.54,44.75
Argentina,2022-05-03,40,49,52.42,48.79,54.53
Argentina,2022-05-03,50,59,50.9,42.41,58.03
Argentina,2022-05-03,60,69,51.72,40.47,61.22
Argentina,2022-05-03,70,79,50.86,44.05,63.07
Argentina,2022-05-03,80,89,48.44,45.73,52.11
